station_id,district_id,feature_week_start,feature_week_end,target_week_start,target_week_end,case_count_7d,case_count_previous_7d,case_count_previous_30d,case_count_previous_90d,growth_vs_previous_week,growth_vs_previous_30d,property_cases,women_cases,body_cases,economic_cases,cyber_cases,sll_cases,night_case_ratio,unique_accused_count,repeat_offender_case_count,historical_mean_7d,historical_stddev_7d,historical_z_score,target_risk,split
2604,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2605,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2606,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2607,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2608,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2609,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2610,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2611,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2612,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2613,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,1,1,2,-1.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.25,0.43,-0.58,0,train
2614,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,1,0,1,1,0.0000,3.2857,0,0,0,0,1,0,1.0000,1,1,0.00,0.00,2.50,0,train
2615,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2616,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2617,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2618,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2619,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2620,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,1,3,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.25,0.43,-0.58,0,train
2621,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2622,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2623,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2624,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2625,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2626,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2627,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,1,0,0,0,0.0000,0.0000,0,0,0,1,0,0,0.0000,1,0,0.00,0.00,2.50,0,train
2628,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2629,1021,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2630,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,2,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.25,0.43,-0.58,0,train
2631,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2632,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2633,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2634,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2635,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2636,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2637,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2638,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2639,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2640,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2641,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2642,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2643,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2644,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2645,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2646,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2647,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2648,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2649,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2650,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2651,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2652,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2653,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2654,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2655,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2656,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,2,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2657,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2658,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2659,1022,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2660,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2661,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2662,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2663,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2664,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2665,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2666,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2667,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2668,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2669,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2670,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2671,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2672,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2673,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2674,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2675,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2676,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2677,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2678,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2679,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2680,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2681,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2682,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,1,1,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2683,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2684,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2685,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,2,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2686,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2687,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2688,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2689,1023,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2690,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2691,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2692,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2693,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,1,1,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2694,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,1,1,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2695,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2696,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2697,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,1,1,2,-1.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2698,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2699,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2700,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2701,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2702,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2703,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2704,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2705,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2706,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2707,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2708,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2709,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2710,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2711,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2712,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2713,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,1,1,2,-1.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.25,0.43,-0.58,0,train
2714,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2715,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2716,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,2,2,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.25,0.43,-0.58,0,train
2717,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2718,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2719,1024,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2720,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2721,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2722,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2723,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2724,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2725,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2726,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2727,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2728,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2729,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2730,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2731,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2732,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2733,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2734,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2735,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2736,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2737,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2738,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2739,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2740,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2741,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2742,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2743,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2744,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2745,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2746,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,1,2,0.0000,-1.0000,0,0,0,0,0,0,0.0000,0,0,0.25,0.43,-0.58,0,train
2747,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2748,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2749,1025,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2750,1026,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2751,1026,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2752,1026,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2753,1026,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2754,1026,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,1,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.13,0.33,-0.38,0,train
2755,1026,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2756,1026,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
2757,1026,2025-01-11,2025-01-17,2025-01-18,2025-01-24,0,0,0,0,0.0000,0.0000,0,0,0,0,0,0,0.0000,0,0,0.00,0.00,0.00,0,train
