case_id,date,time,district,station,crime_category,status,latitude,longitude,victim_age,victim_gender,modus_operandi,suspect_count,estimated_loss_inr
KSP-2026-002736,2024-04-18,06:09,Mangaluru,Mangaluru Police Station 4,Cyber Crime,Closed,16.408222,76.993935,46,Female,Group of 3 suspects on motorcycle,0,1215
KSP-2026-002737,2024-10-20,18:30,Ballari,Ballari Police Station 1,Public Nuisance,Cold Case,18.222662,75.14933,77,Other,Entered through back window at night,2,0
KSP-2026-002738,2024-11-10,01:34,Shivamogga,Shivamogga Police Station 4,Public Nuisance,Cold Case,18.071214,74.672044,43,Female,Cyber extortion using fake social media profile,3,0
KSP-2026-002739,2025-02-24,17:07,Mangaluru,Mangaluru Police Station 2,Public Nuisance,Open,13.886147,78.479176,49,Female,Used phishing link via SMS,2,0
KSP-2026-002740,2025-07-20,05:52,Ballari,Ballari Police Station 3,Homicide,Cold Case,15.73183,76.791688,66,Other,Cyber extortion using fake social media profile,2,0
KSP-2026-002741,2023-03-29,23:14,Mysuru,Mysuru Police Station 1,Extortion,Charge Sheet Filed,14.664774,75.93776,47,Male,Stolen vehicle used for getaway,2,0
KSP-2026-002742,2025-12-22,01:19,Belagavi,Belagavi Police Station 5,Kidnapping,Open,11.740354,75.340275,62,Male,Entered through back window at night,3,0
KSP-2026-002743,2023-09-14,03:48,Mangaluru,Mangaluru Police Station 4,Extortion,Under Investigation,16.742135,75.600482,31,Male,Entered through back window at night,2,0
KSP-2026-002744,2025-03-14,02:18,Belagavi,Belagavi Police Station 3,Public Nuisance,Closed,15.464596,78.073256,33,Female,Cyber extortion using fake social media profile,2,0
KSP-2026-002745,2025-11-11,19:55,Kalaburagi,Kalaburagi Police Station 3,Fraud,Open,11.946392,76.685984,40,Other,Entered through back window at night,2,228734
KSP-2026-002746,2023-10-23,14:22,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Burglary,Closed,15.272275,74.699399,48,Male,Stolen vehicle used for getaway,1,222575
KSP-2026-002747,2024-05-03,06:02,Kalaburagi,Kalaburagi Police Station 3,Fraud,Cold Case,13.98324,78.1808,72,Female,Cyber extortion using fake social media profile,1,439434
KSP-2026-002748,2023-06-25,03:54,Kalaburagi,Kalaburagi Police Station 1,Narcotics,Open,12.66218,77.862179,30,Male,Group of 3 suspects on motorcycle,3,0
KSP-2026-002749,2024-12-14,22:49,Hubballi-Dharwad,Hubballi-Dharwad Police Station 1,Burglary,Cold Case,15.250871,76.68183,51,Female,Financial fraud promising high returns,2,319611
KSP-2026-002750,2023-12-21,01:04,Vijayapura,Vijayapura Police Station 3,Assault,Cold Case,15.464605,77.175726,43,Female,Targeted elderly victim on street,0,0
KSP-2026-002751,2024-07-28,14:13,Vijayapura,Vijayapura Police Station 2,Theft,Cold Case,13.391868,74.060409,70,Other,Financial fraud promising high returns,3,8596
KSP-2026-002752,2023-01-01,04:55,Davanagere,Davanagere Police Station 1,Assault,Cold Case,13.10629,77.834896,62,Female,Group of 3 suspects on motorcycle,2,0
KSP-2026-002753,2023-10-16,02:01,Davanagere,Davanagere Police Station 3,Burglary,Cold Case,14.300503,76.701955,34,Other,Entered through back window at night,3,56836
KSP-2026-002754,2024-09-03,16:08,Mangaluru,Mangaluru Police Station 1,Fraud,Open,15.076,78.486438,75,Male,Cyber extortion using fake social media profile,1,81052
KSP-2026-002755,2025-10-27,12:50,Kalaburagi,Kalaburagi Police Station 5,Extortion,Open,18.072569,76.216417,48,Male,Group of 3 suspects on motorcycle,1,0
KSP-2026-002756,2024-02-06,20:01,Kalaburagi,Kalaburagi Police Station 2,Kidnapping,Closed,13.571915,74.035631,33,Female,Financial fraud promising high returns,1,0
KSP-2026-002757,2023-01-16,11:57,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Fraud,Charge Sheet Filed,12.526743,74.490612,34,Other,Targeted elderly victim on street,2,289724
KSP-2026-002758,2024-10-30,15:32,Kalaburagi,Kalaburagi Police Station 3,Theft,Under Investigation,17.01512,76.60768,51,Male,Targeted elderly victim on street,3,341332
KSP-2026-002759,2025-05-17,02:48,Kalaburagi,Kalaburagi Police Station 4,Theft,Open,12.230558,76.642913,37,Female,Used phishing link via SMS,2,148554
KSP-2026-002760,2023-01-05,12:50,Davanagere,Davanagere Police Station 4,Fraud,Cold Case,14.084448,74.920207,75,Male,Financial fraud promising high returns,0,35258
KSP-2026-002761,2024-10-30,14:08,Ballari,Ballari Police Station 1,Cyber Crime,Open,14.561127,76.741949,22,Other,Entered through back window at night,3,13363
KSP-2026-002762,2023-10-30,09:40,Bengaluru Urban,Bengaluru Urban Police Station 1,Fraud,Under Investigation,16.541444,75.032925,26,Male,Entered through back window at night,1,314347
KSP-2026-002763,2024-07-28,18:18,Ballari,Ballari Police Station 5,Fraud,Under Investigation,16.250703,74.542732,77,Female,Targeted elderly victim on street,3,295662
KSP-2026-002764,2025-02-10,04:03,Belagavi,Belagavi Police Station 5,Homicide,Under Investigation,12.246881,74.672819,77,Male,Financial fraud promising high returns,3,0
KSP-2026-002765,2023-11-12,18:42,Belagavi,Belagavi Police Station 1,Cyber Crime,Open,13.133681,74.746755,22,Female,Targeted elderly victim on street,3,356038
KSP-2026-002766,2025-01-18,10:35,Kalaburagi,Kalaburagi Police Station 1,Theft,Charge Sheet Filed,12.343439,76.173491,53,Other,Used phishing link via SMS,0,91890
KSP-2026-002767,2025-09-01,05:44,Mangaluru,Mangaluru Police Station 4,Kidnapping,Cold Case,16.433558,74.937628,60,Male,Cyber extortion using fake social media profile,1,0
KSP-2026-002768,2025-11-09,10:58,Kalaburagi,Kalaburagi Police Station 1,Extortion,Charge Sheet Filed,12.90118,74.947493,34,Male,Targeted elderly victim on street,3,0
KSP-2026-002769,2023-07-27,12:01,Ballari,Ballari Police Station 1,Burglary,Closed,12.658074,74.762169,77,Female,Group of 3 suspects on motorcycle,0,468193
KSP-2026-002770,2024-01-09,22:59,Shivamogga,Shivamogga Police Station 5,Extortion,Charge Sheet Filed,15.540519,74.492105,41,Other,Financial fraud promising high returns,2,0
KSP-2026-002771,2024-11-23,04:12,Vijayapura,Vijayapura Police Station 3,Public Nuisance,Cold Case,15.112478,75.232558,76,Male,Cyber extortion using fake social media profile,2,0
KSP-2026-002772,2024-03-25,05:14,Shivamogga,Shivamogga Police Station 4,Theft,Open,16.642698,78.136342,71,Female,Financial fraud promising high returns,3,276539
KSP-2026-002773,2024-01-01,19:00,Bengaluru Urban,Bengaluru Urban Police Station 3,Kidnapping,Open,18.138052,75.979439,26,Female,Stolen vehicle used for getaway,3,0
KSP-2026-002774,2023-10-27,05:56,Mangaluru,Mangaluru Police Station 1,Assault,Open,17.527586,77.899739,51,Male,Targeted elderly victim on street,3,0
KSP-2026-002775,2025-05-23,00:57,Mysuru,Mysuru Police Station 2,Public Nuisance,Closed,17.037517,77.606471,62,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-002776,2023-07-01,13:37,Bengaluru Urban,Bengaluru Urban Police Station 5,Theft,Charge Sheet Filed,16.637099,76.440684,28,Female,Financial fraud promising high returns,1,193793
KSP-2026-002777,2023-02-21,23:46,Davanagere,Davanagere Police Station 4,Kidnapping,Open,15.17132,75.575616,61,Other,Targeted elderly victim on street,3,0
KSP-2026-002778,2024-03-02,20:13,Mysuru,Mysuru Police Station 2,Theft,Closed,17.169929,74.25932,57,Other,Financial fraud promising high returns,3,59320
KSP-2026-002779,2023-01-23,01:09,Hubballi-Dharwad,Hubballi-Dharwad Police Station 1,Theft,Cold Case,16.238852,76.684139,69,Male,Used phishing link via SMS,1,280417
KSP-2026-002780,2024-06-13,23:57,Mysuru,Mysuru Police Station 2,Narcotics,Under Investigation,16.207323,78.339174,74,Female,Financial fraud promising high returns,0,0
KSP-2026-002781,2025-06-05,13:24,Ballari,Ballari Police Station 5,Burglary,Closed,16.036835,76.555358,47,Female,Stolen vehicle used for getaway,3,356279
KSP-2026-002782,2025-03-30,04:58,Kalaburagi,Kalaburagi Police Station 3,Kidnapping,Cold Case,15.66683,74.271656,80,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-002783,2023-02-20,07:39,Mysuru,Mysuru Police Station 3,Extortion,Charge Sheet Filed,16.803831,76.957456,59,Male,Used phishing link via SMS,1,0
KSP-2026-002784,2025-11-19,11:30,Belagavi,Belagavi Police Station 4,Extortion,Charge Sheet Filed,16.757722,78.476458,25,Male,Targeted elderly victim on street,3,0
KSP-2026-002785,2024-12-29,02:36,Vijayapura,Vijayapura Police Station 3,Assault,Charge Sheet Filed,15.460609,74.306415,53,Male,Financial fraud promising high returns,3,0
KSP-2026-002786,2023-08-19,05:26,Shivamogga,Shivamogga Police Station 1,Burglary,Open,16.297715,74.37657,29,Female,Used phishing link via SMS,1,453735
KSP-2026-002787,2025-09-22,00:53,Ballari,Ballari Police Station 2,Narcotics,Closed,12.320884,74.732058,60,Other,Targeted elderly victim on street,3,0
KSP-2026-002788,2025-01-13,16:39,Davanagere,Davanagere Police Station 2,Fraud,Charge Sheet Filed,18.225837,75.431166,53,Male,Cyber extortion using fake social media profile,1,234502
KSP-2026-002789,2025-09-11,03:25,Mysuru,Mysuru Police Station 2,Burglary,Closed,13.652951,77.035635,42,Other,Financial fraud promising high returns,3,364260
KSP-2026-002790,2023-01-17,17:28,Belagavi,Belagavi Police Station 1,Cyber Crime,Charge Sheet Filed,12.171698,77.028172,20,Female,Stolen vehicle used for getaway,3,298524
KSP-2026-002791,2025-07-04,03:21,Kalaburagi,Kalaburagi Police Station 5,Burglary,Open,13.068168,76.374695,20,Female,Entered through back window at night,2,187075
KSP-2026-002792,2024-03-27,20:55,Mysuru,Mysuru Police Station 1,Public Nuisance,Closed,15.290512,75.108753,22,Male,Targeted elderly victim on street,0,0
KSP-2026-002793,2025-12-16,02:39,Bengaluru Urban,Bengaluru Urban Police Station 4,Extortion,Charge Sheet Filed,12.337796,74.015335,41,Female,Cyber extortion using fake social media profile,1,0
KSP-2026-002794,2023-07-25,01:39,Belagavi,Belagavi Police Station 5,Theft,Closed,15.562384,75.446513,23,Female,Stolen vehicle used for getaway,1,311418
KSP-2026-002795,2023-04-29,06:01,Mangaluru,Mangaluru Police Station 3,Homicide,Under Investigation,14.281907,75.275879,24,Other,Financial fraud promising high returns,2,0
KSP-2026-002796,2025-10-07,05:00,Hubballi-Dharwad,Hubballi-Dharwad Police Station 2,Kidnapping,Under Investigation,16.632507,75.251,37,Other,Targeted elderly victim on street,0,0
KSP-2026-002797,2025-03-20,03:50,Vijayapura,Vijayapura Police Station 4,Burglary,Under Investigation,13.519591,78.439574,73,Other,Cyber extortion using fake social media profile,3,434591
KSP-2026-002798,2023-08-19,17:17,Bengaluru Urban,Bengaluru Urban Police Station 4,Public Nuisance,Cold Case,12.18298,75.810179,55,Female,Financial fraud promising high returns,0,0
KSP-2026-002799,2023-05-10,16:28,Belagavi,Belagavi Police Station 5,Public Nuisance,Charge Sheet Filed,17.299708,74.99665,32,Other,Targeted elderly victim on street,2,0
KSP-2026-002800,2024-09-17,16:03,Mangaluru,Mangaluru Police Station 4,Fraud,Cold Case,13.977727,76.275415,45,Male,Used phishing link via SMS,1,421994
KSP-2026-002801,2023-01-27,19:45,Vijayapura,Vijayapura Police Station 5,Homicide,Cold Case,15.951864,74.278,21,Other,Financial fraud promising high returns,0,0
KSP-2026-002802,2024-12-05,09:37,Davanagere,Davanagere Police Station 5,Theft,Cold Case,12.891875,77.727633,45,Female,Entered through back window at night,1,18720
KSP-2026-002803,2025-07-27,11:42,Shivamogga,Shivamogga Police Station 2,Kidnapping,Charge Sheet Filed,15.306505,76.11885,33,Male,Targeted elderly victim on street,3,0
KSP-2026-002804,2024-01-05,03:38,Bengaluru Urban,Bengaluru Urban Police Station 5,Theft,Charge Sheet Filed,15.261628,76.803476,63,Male,Used phishing link via SMS,1,7087
KSP-2026-002805,2025-09-08,17:18,Vijayapura,Vijayapura Police Station 4,Fraud,Cold Case,13.507151,74.121605,57,Male,Stolen vehicle used for getaway,1,375492
KSP-2026-002806,2023-01-11,08:40,Vijayapura,Vijayapura Police Station 5,Kidnapping,Charge Sheet Filed,18.254795,74.161993,28,Other,Cyber extortion using fake social media profile,1,0
KSP-2026-002807,2023-02-09,19:22,Mysuru,Mysuru Police Station 1,Kidnapping,Cold Case,18.032828,76.383178,66,Female,Targeted elderly victim on street,1,0
KSP-2026-002808,2024-05-06,05:54,Shivamogga,Shivamogga Police Station 2,Fraud,Open,14.416006,74.765677,56,Female,Stolen vehicle used for getaway,3,447601
KSP-2026-002809,2024-04-24,07:43,Shivamogga,Shivamogga Police Station 4,Public Nuisance,Charge Sheet Filed,18.284873,75.714223,49,Female,Entered through back window at night,0,0
KSP-2026-002810,2023-02-18,21:27,Bengaluru Urban,Bengaluru Urban Police Station 2,Kidnapping,Cold Case,12.895799,76.742843,28,Other,Stolen vehicle used for getaway,2,0
KSP-2026-002811,2024-10-30,12:58,Bengaluru Urban,Bengaluru Urban Police Station 5,Kidnapping,Closed,17.969189,75.148789,33,Male,Group of 3 suspects on motorcycle,0,0
KSP-2026-002812,2024-02-03,01:34,Shivamogga,Shivamogga Police Station 2,Homicide,Charge Sheet Filed,12.14368,74.3793,72,Other,Cyber extortion using fake social media profile,0,0
KSP-2026-002813,2023-12-23,19:46,Mangaluru,Mangaluru Police Station 3,Homicide,Charge Sheet Filed,15.759404,77.497111,24,Female,Cyber extortion using fake social media profile,2,0
KSP-2026-002814,2025-05-29,01:09,Ballari,Ballari Police Station 1,Public Nuisance,Cold Case,14.607903,77.773234,77,Male,Entered through back window at night,2,0
KSP-2026-002815,2024-11-27,15:17,Mangaluru,Mangaluru Police Station 4,Extortion,Closed,14.043633,77.772293,30,Other,Cyber extortion using fake social media profile,2,0
KSP-2026-002816,2024-03-24,08:27,Ballari,Ballari Police Station 4,Theft,Closed,12.491533,75.716545,62,Other,Used phishing link via SMS,0,156098
KSP-2026-002817,2023-07-20,20:01,Mangaluru,Mangaluru Police Station 1,Theft,Charge Sheet Filed,15.652571,75.690724,54,Female,Targeted elderly victim on street,2,470443
KSP-2026-002818,2023-07-28,05:14,Ballari,Ballari Police Station 5,Fraud,Cold Case,12.221274,78.264094,61,Female,Financial fraud promising high returns,0,473648
KSP-2026-002819,2023-03-31,15:21,Kalaburagi,Kalaburagi Police Station 5,Burglary,Charge Sheet Filed,16.21741,77.018139,64,Male,Financial fraud promising high returns,1,418000
KSP-2026-002820,2025-07-30,09:15,Kalaburagi,Kalaburagi Police Station 3,Extortion,Open,18.075778,77.269242,80,Male,Cyber extortion using fake social media profile,0,0
KSP-2026-002821,2025-02-13,07:53,Mangaluru,Mangaluru Police Station 1,Cyber Crime,Cold Case,15.533017,76.867237,77,Female,Entered through back window at night,0,186853
KSP-2026-002822,2025-06-11,15:34,Bengaluru Urban,Bengaluru Urban Police Station 4,Assault,Charge Sheet Filed,13.65351,74.029943,23,Other,Used phishing link via SMS,3,0
KSP-2026-002823,2024-01-29,05:19,Shivamogga,Shivamogga Police Station 4,Narcotics,Charge Sheet Filed,13.785958,74.627543,60,Male,Entered through back window at night,1,0
KSP-2026-002824,2023-12-31,03:13,Kalaburagi,Kalaburagi Police Station 1,Homicide,Open,13.630377,77.724132,29,Female,Financial fraud promising high returns,0,0
KSP-2026-002825,2024-11-29,23:03,Mangaluru,Mangaluru Police Station 4,Kidnapping,Under Investigation,17.903597,75.108201,51,Male,Group of 3 suspects on motorcycle,1,0
KSP-2026-002826,2024-12-28,08:52,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Theft,Cold Case,12.705704,77.319645,46,Other,Stolen vehicle used for getaway,3,137529
KSP-2026-002827,2023-06-22,12:31,Ballari,Ballari Police Station 1,Cyber Crime,Open,15.67577,77.517697,50,Female,Targeted elderly victim on street,2,83826
KSP-2026-002828,2024-07-11,12:06,Kalaburagi,Kalaburagi Police Station 3,Homicide,Cold Case,16.585618,77.15188,26,Male,Group of 3 suspects on motorcycle,2,0
KSP-2026-002829,2023-02-03,06:23,Belagavi,Belagavi Police Station 4,Homicide,Closed,14.82318,76.008679,69,Female,Group of 3 suspects on motorcycle,3,0
KSP-2026-002830,2023-06-11,02:52,Bengaluru Urban,Bengaluru Urban Police Station 3,Assault,Open,11.563635,75.834798,54,Other,Entered through back window at night,1,0
KSP-2026-002831,2023-01-22,20:24,Shivamogga,Shivamogga Police Station 5,Public Nuisance,Closed,13.173931,78.185452,79,Other,Targeted elderly victim on street,2,0
KSP-2026-002832,2025-11-15,18:25,Shivamogga,Shivamogga Police Station 2,Narcotics,Closed,18.044721,74.52831,38,Other,Cyber extortion using fake social media profile,0,0
KSP-2026-002833,2025-06-19,08:03,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Assault,Cold Case,18.312517,74.366456,44,Male,Cyber extortion using fake social media profile,3,0
KSP-2026-002834,2023-10-03,05:30,Vijayapura,Vijayapura Police Station 5,Fraud,Open,12.651542,77.752268,68,Female,Targeted elderly victim on street,2,263950
KSP-2026-002835,2025-09-18,03:35,Davanagere,Davanagere Police Station 1,Public Nuisance,Cold Case,17.647684,76.949379,29,Other,Targeted elderly victim on street,2,0
KSP-2026-002836,2023-10-04,18:59,Mysuru,Mysuru Police Station 4,Homicide,Charge Sheet Filed,15.459756,75.05576,55,Male,Entered through back window at night,2,0
KSP-2026-002837,2023-08-30,17:19,Hubballi-Dharwad,Hubballi-Dharwad Police Station 4,Extortion,Closed,16.024923,76.799611,18,Female,Stolen vehicle used for getaway,2,0
KSP-2026-002838,2025-08-09,17:30,Bengaluru Urban,Bengaluru Urban Police Station 5,Cyber Crime,Cold Case,18.164493,78.201303,73,Other,Group of 3 suspects on motorcycle,3,390149
KSP-2026-002839,2024-10-02,00:16,Shivamogga,Shivamogga Police Station 2,Theft,Under Investigation,17.59151,76.553056,55,Male,Stolen vehicle used for getaway,3,168802
KSP-2026-002840,2025-12-16,20:09,Davanagere,Davanagere Police Station 4,Cyber Crime,Cold Case,11.678436,76.279901,20,Male,Cyber extortion using fake social media profile,3,271081
KSP-2026-002841,2024-06-25,20:14,Mysuru,Mysuru Police Station 3,Narcotics,Closed,13.401912,77.165997,54,Female,Targeted elderly victim on street,3,0
KSP-2026-002842,2025-01-12,19:56,Mysuru,Mysuru Police Station 4,Burglary,Cold Case,13.009528,77.455659,69,Female,Financial fraud promising high returns,0,484080
KSP-2026-002843,2024-04-28,01:11,Belagavi,Belagavi Police Station 4,Cyber Crime,Closed,18.03405,74.946352,52,Female,Cyber extortion using fake social media profile,2,883
KSP-2026-002844,2025-08-18,06:32,Mysuru,Mysuru Police Station 2,Fraud,Under Investigation,14.381945,77.869764,20,Female,Group of 3 suspects on motorcycle,2,399803
KSP-2026-002845,2023-11-08,16:28,Davanagere,Davanagere Police Station 2,Fraud,Under Investigation,13.054448,77.39638,35,Male,Cyber extortion using fake social media profile,3,107082
KSP-2026-002846,2024-07-03,07:14,Bengaluru Urban,Bengaluru Urban Police Station 2,Assault,Under Investigation,16.270736,75.120991,50,Female,Used phishing link via SMS,3,0
KSP-2026-002847,2025-11-17,16:23,Davanagere,Davanagere Police Station 5,Extortion,Cold Case,12.300372,78.412365,61,Female,Targeted elderly victim on street,0,0
